,pre,post,cel_jsh_chemical.csv' with 108 nodes and 817 edges_weight,cel_n2u_chemical.csv' with 89 nodes and 986 edges_weight,witvliet_2020_1_L1_chem.csv' with 76 nodes and 349 edges_weight,witvliet_2020_2_L1_chem.csv' with 77 nodes and 410 edges_weight,witvliet_2020_3_L1_chem.csv' with 77 nodes and 419 edges_weight,witvliet_2020_4_L1_chem.csv' with 81 nodes and 469 edges_weight,witvliet_2020_5_L2_chem.csv' with 84 nodes and 620 edges_weight,witvliet_2020_6_L3_chem.csv' with 85 nodes and 611 edges_weight,witvliet_2020_7_ad_chem.csv' with 88 nodes and 859 edges_weight,witvliet_2020_8_ad_chem.csv' with 88 nodes and 838 edges_weight,conserved,average_size
1236,AFD,AIB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
1237,AFD,AVH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1238,AFD,AWC,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3,1.6666666666666667
1239,AFD,AFD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1240,AFD,AWB,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.5
1241,AFD,CEPD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1242,AFD,RIG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1243,AFD,RIR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1244,ASI,ASK,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5,2.6
1245,ASI,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1246,ASI,AWC,31.0,19.0,4.0,4.0,4.0,10.0,13.0,16.0,35.0,30.0,10,16.6
1247,ASI,BAG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3,1.3333333333333333
1248,ASI,CEPV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,1.3333333333333333
1249,ASI,CEPsh,1.0,0.0,1.0,1.0,2.0,5.0,8.0,8.0,4.0,14.0,9,4.888888888888889
1250,ASI,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1251,ASI,RIA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3,2.3333333333333335
1252,ASI,AWA,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3,3.3333333333333335
1253,ASI,RIB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1254,ASI,RMF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1255,ASI,SAA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1256,ASI,URX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1257,ASI,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1258,ASI,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1259,AIM,ASG,24.0,16.0,7.0,12.0,8.0,8.0,9.0,8.0,15.0,17.0,10,12.4
1260,AIM,ASJ,9.0,6.0,3.0,5.0,1.0,1.0,0.0,4.0,1.0,4.0,9,3.7777777777777777
1261,AIM,ASK,22.0,21.0,1.0,1.0,2.0,2.0,9.0,14.0,18.0,21.0,10,11.1
1262,AIM,AVB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4,2.0
1263,AIM,AVF,2.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,11.0,9.0,6,8.666666666666666
1264,AIM,AVH,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,2.3333333333333335
1265,AIM,AWB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4,1.75
1266,AIM,CEPsh,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,6.0,12.0,5,6.2
1267,AIM,PVQ,9.0,4.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,8,2.875
1268,AIM,RMG,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5,4.2
1269,AIM,SIBD,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4,1.25
1270,AIM,SMB,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4,2.5
1271,AIM,URX,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5,3.4
1272,AIM,ALM,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,5,2.2
1273,AIM,ASI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
1274,AIM,AVD,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,6,2.5
1275,AIM,AVE,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0
1276,AIM,SMD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
1277,AIM,AIM,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4,1.25
1278,AIM,ASH,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,4,2.5
1279,AIM,AWC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1280,AIM,ALA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1281,AIM,AVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
1282,AIM,AVJ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3,1.6666666666666667
1283,AIM,BDU,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1284,AIM,CEPD,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1285,AIM,CEPV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
1286,AIM,HSN,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,5.5
1287,AIM,OLQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1288,AIM,PVN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.5
1289,AIM,RID,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,2.5
1290,AIM,RIF,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3,4.333333333333333
1291,AIM,RIR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1292,AIM,RMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1293,AIM,AIY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0
1294,AIM,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2,2.0
1295,AIM,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1296,AIM,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1297,AIM,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
1298,AIM,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1299,AIM,CEPshVL?,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1300,AIM,SIBV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1301,ASG,ASI,16.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,8.0,8,5.125
1302,ASG,AWC,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,5,2.0
1303,ASG,ASJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3,1.3333333333333333
1304,ASG,ASK,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.0
1305,ASG,AWA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0
1306,ASG,AWB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1307,ASG,CEPV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.5
1308,ASG,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1309,ASG,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1310,ASG,CEPsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1311,BAG,BAG,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3,2.3333333333333335
1312,BAG,RIA,38.0,38.0,4.0,6.0,6.0,7.0,10.0,18.0,26.0,34.0,10,18.7
1313,BAG,RIB,44.0,53.0,8.0,9.0,10.0,17.0,27.0,33.0,33.0,53.0,10,28.7
1314,BAG,RIG,12.0,25.0,4.0,5.0,6.0,8.0,9.0,10.0,30.0,26.0,10,13.5
1315,BAG,RIH,3.0,7.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,7,3.0
1316,BAG,IL2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3,1.3333333333333333
1317,BAG,DVC,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.5
1318,BAG,RIR,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,6,2.1666666666666665
1319,BAG,CEPV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1320,BAG,OLQ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1321,BAG,RID,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,2.5
1322,BAG,RIP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1323,BAG,RIV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1324,BAG,RMF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,3,7.0
1325,BAG,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1326,BAG,URA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1327,BAG,URX,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,2.5
1328,BAG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0
1329,BAG,PVT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1330,DVC,IL2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0
1331,DVC,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1332,DVC,PVT,2.0,4.0,0.0,1.0,0.0,2.0,5.0,6.0,2.0,13.0,8,4.375
1333,DVC,RIB,26.0,9.0,1.0,5.0,2.0,6.0,7.0,3.0,10.0,14.0,10,8.3
1334,DVC,RIG,35.0,31.0,0.0,6.0,4.0,10.0,12.0,7.0,16.0,28.0,9,16.555555555555557
1335,DVC,RMF,6.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,11.0,5,12.0
1336,DVC,URA,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.3333333333333333
1337,DVC,URY,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,5,1.8
1338,DVC,URX,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
1339,DVC,FLP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0
1340,DVC,RIV,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.5
1341,DVC,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1342,DVC,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1343,DVC,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1344,DVC,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1345,PVT,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1346,PVT,RIG,9.0,12.0,4.0,5.0,1.0,5.0,4.0,5.0,8.0,8.0,10,6.1
1347,PVT,RIR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3,1.0
1348,PVT,RME,8.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,2.6666666666666665
1349,PVT,RMF,7.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,5,10.4
1350,PVT,URA,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,5,1.8
1351,PVT,RIH,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4,1.75
1352,PVT,SMB,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3,1.3333333333333333
1353,PVT,URY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0
1354,PVT,SAA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0
1355,PVT,RIM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1356,PVT,URB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1357,PVT,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1358,RIB,RIG,9.0,11.0,2.0,4.0,7.0,4.0,4.0,7.0,5.0,13.0,10,6.6
1359,RIB,RIH,49.0,35.0,2.0,2.0,3.0,1.0,8.0,8.0,9.0,14.0,10,13.1
1360,RIB,RIM,27.0,14.0,2.0,5.0,9.0,10.0,11.0,10.0,10.0,15.0,10,11.3
1361,RIB,RIS,36.0,31.0,6.0,5.0,10.0,12.0,6.0,8.0,15.0,27.0,10,15.6
1362,RIB,SMD,10.0,14.0,0.0,2.0,1.0,6.0,7.0,3.0,6.0,7.0,9,6.222222222222222
1363,RIB,URY,43.0,42.0,6.0,8.0,4.0,10.0,14.0,10.0,18.0,20.0,10,17.5
1364,RIB,RMD,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3,2.3333333333333335
1365,RIB,RID,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
1366,RIB,RMDV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1367,RIB,RME,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
1368,RIB,RMF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3,1.3333333333333333
1369,RIB,URA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1370,RIB,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1371,RIB,RIB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1372,RIS,RIV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0
1373,RIS,RMD,25.0,28.0,0.0,1.0,4.0,1.0,4.0,7.0,8.0,3.0,9,9.0
1374,RIS,SMD,9.0,14.0,2.0,1.0,2.0,1.0,2.0,5.0,8.0,7.0,10,5.1
1375,RIS,URY,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,5,4.2
1376,RIS,RMG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1377,RIS,RIS,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1378,RIS,RMDD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1379,RIS,RME,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.5
1380,RIS,RMF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1.6666666666666667
1381,RIS,SDQ,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3,3.6666666666666665
1382,RIS,hyp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1383,RMF,SAA,13.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,5,9.8
1384,RMF,SMB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
1385,RMF,RMH,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,4,14.0
1386,RMF,SDQ,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1387,RMF,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1388,RMF,VB01,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
1389,RMF,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0
1390,RMF,RMG,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.6666666666666665
1391,RMF,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1392,RMF,pBWM,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
1393,RMF,pBWM5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
1394,RMF,pBWM6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0
1395,RMF,pBWM9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1396,SIA,SMB,5.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5,3.4
1397,SIA,SMD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,1.0
1398,SIA,URB,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,6,2.8333333333333335
1399,SIA,URX,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3.5
1400,SIA,g,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
1401,SMD,SMD,76.0,65.0,5.0,13.0,9.0,11.0,8.0,14.0,28.0,28.0,10,25.7
1402,SMD,URY,61.0,43.0,9.0,14.0,9.0,10.0,20.0,12.0,14.0,21.0,10,21.3
1403,SMD,VB01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1404,SMD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
1405,SMD,mus-?,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1406,SMD,pBWM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1407,SMD,pBWM3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0
1408,SMD,pBWM4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.0
1409,SMD,pBWM6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1410,SMD,pBWM7,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.0
1411,SMD,pBWM8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0
1412,SMD,vBWML,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1413,SMD,vBWMR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1414,ASJ,ASK,28.0,31.0,1.0,5.0,6.0,6.0,9.0,6.0,11.0,8.0,10,11.1
1415,ASJ,CEPsh,0.0,0.0,1.0,3.0,2.0,0.0,5.0,2.0,1.0,1.0,7,2.142857142857143
1416,ASJ,PVQ,65.0,68.0,7.0,11.0,12.0,18.0,19.0,17.0,26.0,29.0,10,27.2
1417,ASJ,AVF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2,1.5
1418,ASJ,AWA,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1419,ASJ,CEPD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1420,ASJ,HSN,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,3.5
1421,ASJ,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1422,ASJ,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0
1423,ASJ,AVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1424,AVF,AVF,3.0,14.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,7.0,6,5.333333333333333
1425,AVF,BDU,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,12.0,5,3.8
1426,AVF,PVQ,8.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,8.0,6,5.666666666666667
1427,AVF,RIF,6.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,6.0,6,4.333333333333333
1428,AVF,AVH,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1.6666666666666667
1429,AVF,CEPsh,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2.0
1430,AVF,PVP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2,1.5
1431,AVF,RMG,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4,2.75
1432,AVF,AVJ,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4,1.75
1433,AVF,HSN,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4,11.5
1434,AVF,RMDD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1435,AVF,SIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0
1436,AVF,SMB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.5
1437,AVF,AVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1438,AVF,AWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1439,AVF,AWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1440,AVF,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2,2.0
1441,AVF,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2,4.5
1442,AVF,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1443,AVF,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1444,AVF,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1445,AVF,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1446,AVF,VB01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1447,RMG,RMH,0.0,13.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,2.0,6,4.833333333333333
1448,RMG,SAA,5.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,5,4.0
1449,RMG,SIBV,3.0,7.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,7,2.857142857142857
1450,RMG,SMB,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,6,2.6666666666666665
1451,RMG,URX,11.0,17.0,0.0,1.0,0.0,2.0,1.0,2.0,8.0,5.0,8,5.875
1452,RMG,SIA,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,5,3.4
1453,RMG,SIBD,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,5,3.0
1454,RMG,URB,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4,2.75
1455,RMG,SMD,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0
1456,RMG,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1457,RMG,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0
1458,RMG,pBWM,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1459,RMG,pBWM5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1460,RMG,pBWM6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
1461,RMG,pBWM7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1462,RMG,pBWM9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1463,AVK,DVC,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,7,2.857142857142857
1464,AVK,PVP,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4,1.0
1465,AVK,PVT,28.0,16.0,3.0,5.0,5.0,13.0,18.0,8.0,21.0,26.0,10,14.3
1466,AVK,RIC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.6666666666666667
1467,AVK,RIG,24.0,44.0,5.0,4.0,7.0,7.0,9.0,7.0,15.0,8.0,10,13.0
1468,AVK,RIM,20.0,15.0,5.0,8.0,8.0,7.0,10.0,10.0,14.0,17.0,10,11.4
1469,AVK,RIS,20.0,19.0,0.0,1.0,2.0,8.0,8.0,5.0,23.0,29.0,9,12.777777777777779
1470,AVK,RIV,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,6,2.8333333333333335
