,pre,post,cel_jsh_chemical.csv' with 87 nodes and 742 edges_weight,cel_n2u_chemical.csv' with 86 nodes and 986 edges_weight,n930_head1.csv' with 89 nodes and 702 edges_weight,witvliet_2020_1_L1_chem.csv' with 76 nodes and 349 edges_weight,witvliet_2020_2_L1_chem.csv' with 77 nodes and 410 edges_weight,witvliet_2020_3_L1_chem.csv' with 77 nodes and 419 edges_weight,witvliet_2020_4_L1_chem.csv' with 81 nodes and 469 edges_weight,witvliet_2020_5_L2_chem.csv' with 84 nodes and 620 edges_weight,witvliet_2020_6_L3_chem.csv' with 85 nodes and 611 edges_weight,witvliet_2020_7_ad_chem.csv' with 88 nodes and 859 edges_weight,witvliet_2020_8_ad_chem.csv' with 88 nodes and 838 edges_weight,conserved,average_size
647,ALM,AVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0
648,ALM,OLL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
649,ALM,SAA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
650,ALM,unk,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22.5
651,ALM,AQR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
652,AQR,AVA,11.0,10.0,3.0,0.0,0.0,0.0,4.0,12.0,11.0,8.0,13.0,8,9.0
653,AQR,AVB,18.0,20.0,13.0,0.0,0.0,0.0,3.0,13.0,6.0,11.0,5.0,8,11.125
654,AQR,AVD,9.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,8,3.375
655,AQR,AVH,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4,1.75
656,AQR,BAG,11.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,11.0,7,8.142857142857142
657,AQR,DVA,6.0,13.0,6.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,4.0,7,6.0
658,AQR,PVC,10.0,7.0,10.0,0.0,0.0,0.0,2.0,8.0,4.0,6.0,11.0,8,7.25
659,AQR,PVP,19.0,18.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,7.0,7,8.857142857142858
660,AQR,RIA,6.0,16.0,11.0,0.0,0.0,0.0,1.0,2.0,5.0,10.0,17.0,8,8.5
661,AQR,RIR,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,14.0,6,4.166666666666667
662,AQR,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
663,AQR,RIG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1.3333333333333333
664,AQR,URX,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3,2.6666666666666665
665,AQR,AVJ,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.3333333333333335
666,AQR,AVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
667,AQR,HSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
668,AQR,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
669,AQR,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
670,AQR,AUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
671,AQR,DVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
672,AQR,FLP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
673,AQR,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
674,AQR,SAA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
675,AQR,unk,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.0
676,BDU,CEPsh,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,4,3.0
677,BDU,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
678,BDU,PVR,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,3,2.6666666666666665
679,BDU,RIF,0.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,5.0,2.0,8,2.375
680,BDU,RMG,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,5,2.0
681,BDU,SDQ,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,5,1.8
682,BDU,URA,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5,2.4
683,BDU,PVC,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,4.0,1.0,7,2.142857142857143
684,BDU,SIBV,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.5
685,BDU,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
686,BDU,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
687,BDU,IL2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1.0
688,BDU,SIBD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
689,BDU,BDU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
690,BDU,GLR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
691,BDU,CEPD,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
692,BDU,CEPV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
693,BDU,HSN,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4,8.25
694,BDU,PVN,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,4,22.25
695,BDU,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
696,BDU,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
697,BDU,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2,2.0
698,BDU,RIM,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
699,BDU,SMD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
700,BDU,unk,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.5
701,BWM,IL1,0.0,0.0,0.0,17.0,30.0,33.0,26.0,57.0,64.0,109.0,75.0,8,51.375
702,BWM,RIM,0.0,0.0,0.0,3.0,2.0,7.0,9.0,7.0,13.0,15.0,15.0,8,8.875
703,BWM,RIV,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,23.0,36.0,43.0,6,19.0
704,BWM,RMD,0.0,0.0,0.0,5.0,10.0,12.0,8.0,12.0,18.0,41.0,41.0,8,18.375
705,BWM,RMDD,0.0,0.0,0.0,9.0,19.0,21.0,24.0,39.0,46.0,67.0,76.0,8,37.625
706,BWM,RMDV,0.0,0.0,0.0,11.0,20.0,21.0,17.0,56.0,61.0,102.0,91.0,8,47.375
707,BWM,RME,0.0,0.0,0.0,24.0,35.0,45.0,60.0,81.0,103.0,161.0,147.0,8,82.0
708,BWM,RMG,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,26.0,48.0,28.0,6,19.833333333333332
709,BWM,RMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,26.0,25.0,4,24.25
710,BWM,SMB,0.0,0.0,0.0,21.0,29.0,36.0,33.0,49.0,64.0,88.0,90.0,8,51.25
711,BWM,SMD,0.0,0.0,0.0,10.0,12.0,12.0,13.0,27.0,16.0,29.0,34.0,8,19.125
712,BWM,URA,0.0,0.0,0.0,12.0,15.0,20.0,28.0,33.0,35.0,65.0,69.0,8,34.625
713,BWM,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,14.0,13.0,4,9.25
714,BWM,RIC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
715,BWM,URB,0.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,5,2.8
716,BWM,IL2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,3,3.0
717,BWM,RIH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
718,BWM,CEPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2,2.0
719,BWM,CEPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,1.5
720,BWM,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
721,BWM,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,2,29.5
722,BWM,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
723,CEPD,IL1,24.0,34.0,30.0,0.0,1.0,1.0,5.0,5.0,11.0,7.0,13.0,10,13.1
724,CEPD,OLL,21.0,38.0,11.0,4.0,8.0,10.0,18.0,18.0,11.0,33.0,44.0,11,19.636363636363637
725,CEPD,OLQ,30.0,50.0,38.0,0.0,3.0,2.0,3.0,9.0,11.0,13.0,12.0,10,17.1
726,CEPD,PVR,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4,1.25
727,CEPD,RIA,1.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,9,2.111111111111111
728,CEPD,RIB,0.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,7,3.142857142857143
729,CEPD,RIC,37.0,54.0,68.0,5.0,10.0,7.0,8.0,9.0,10.0,19.0,17.0,11,22.181818181818183
730,CEPD,RIH,0.0,11.0,31.0,0.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0,9,7.444444444444445
731,CEPD,RIP,6.0,8.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,8,3.375
732,CEPD,RIS,8.0,8.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,7.0,6.0,10,4.1
733,CEPD,RMDD,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5,1.4
734,CEPD,RMDV,11.0,23.0,0.0,0.0,2.0,6.0,9.0,11.0,6.0,9.0,16.0,9,10.333333333333334
735,CEPD,RMH,13.0,17.0,37.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,8.0,8,11.5
736,CEPD,SIA,4.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6,4.833333333333333
737,CEPD,URA,7.0,11.0,5.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,2.0,9,4.333333333333333
738,CEPD,URB,11.0,28.0,7.0,4.0,4.0,3.0,7.0,8.0,6.0,8.0,9.0,11,8.636363636363637
739,CEPD,URY,6.0,13.0,0.0,1.0,2.0,0.0,2.0,3.0,7.0,7.0,6.0,9,5.222222222222222
740,CEPD,SIBV,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,1.0
741,CEPD,SMB,5.0,6.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,6,6.833333333333333
742,CEPD,SMD,5.0,0.0,1.0,4.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,8,2.625
743,CEPD,RME,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
744,CEPD,IL2,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.5
745,CEPD,CEPD,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0
746,CEPD,CEPV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
747,CEPD,PVN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
748,CEPD,RIF,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
749,CEPD,RMD,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2.75
750,CEPD,RMG,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.2
751,CEPD,SIBD,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
752,CEPD,URX,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5,4.8
753,CEPD,RMF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3,2.3333333333333335
754,CEPD,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
755,CEPD,RIG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
756,CEPD,unk,5.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29.5
757,CEPV,IL1,15.0,17.0,16.0,0.0,0.0,1.0,3.0,4.0,6.0,8.0,9.0,9,8.777777777777779
758,CEPV,OLL,35.0,48.0,32.0,8.0,12.0,8.0,21.0,21.0,23.0,30.0,35.0,11,24.818181818181817
759,CEPV,OLQ,20.0,30.0,54.0,1.0,2.0,4.0,6.0,10.0,11.0,11.0,12.0,11,14.636363636363637
760,CEPV,RIA,1.0,5.0,3.0,2.0,1.0,1.0,3.0,6.0,3.0,2.0,6.0,11,3.0
761,CEPV,RIB,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5,4.0
762,CEPV,RIC,58.0,64.0,110.0,7.0,9.0,9.0,7.0,12.0,16.0,22.0,19.0,11,30.272727272727273
763,CEPV,RIH,1.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,7,4.285714285714286
764,CEPV,RIP,2.0,7.0,13.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,9,4.0
765,CEPV,RIS,17.0,11.0,10.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,5.0,11,6.090909090909091
766,CEPV,RMD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5,1.2
767,CEPV,RMDD,9.0,13.0,15.0,0.0,2.0,4.0,6.0,7.0,7.0,15.0,15.0,10,9.3
768,CEPV,RMH,8.0,31.0,31.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,7.0,7,14.142857142857142
769,CEPV,SIA,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5,7.2
770,CEPV,SMD,11.0,5.0,13.0,3.0,5.0,3.0,4.0,3.0,1.0,5.0,5.0,11,5.2727272727272725
771,CEPV,URA,8.0,10.0,37.0,0.0,0.0,1.0,1.0,5.0,5.0,7.0,5.0,9,8.777777777777779
772,CEPV,URB,7.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,8.0,9.0,8,4.875
773,CEPV,URY,1.0,11.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,10,2.6
774,CEPV,CEPsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0
775,CEPV,IL2,2.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6,2.8333333333333335
776,CEPV,PVR,0.0,0.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,8,2.0
777,CEPV,SMB,0.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,5,4.2
778,CEPV,PVQ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
779,CEPV,RIM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
780,CEPV,RIF,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
781,CEPV,RIV,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0
782,CEPV,RMDV,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.5
783,CEPV,RMG,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.3333333333333333
784,CEPV,URX,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5,3.6
785,CEPV,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
786,CEPV,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
787,CEPV,RMF,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0
788,CEPV,unk,3.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18.0
789,CEPsh,DVC,0.0,0.0,12.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,5,4.0
790,CEPsh,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1.0
791,CEPsh,PVQ,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,7,1.4285714285714286
792,CEPsh,PVT,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,4,2.75
793,CEPsh,RIG,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0
794,CEPsh,RIH,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,8,2.0
795,CEPsh,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
796,CEPsh,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,1.0
797,CEPsh,URY,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0
798,CEPsh,URB,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
799,CEPsh,RIR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
800,CEPsh,RIB,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.5
801,CEPsh,RIF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
802,CEPsh,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
803,CEPsh,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
804,CEPsh,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
805,CEPsh,RMDD,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
806,CEPsh,unk,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.0
807,FLP,FLP,16.0,14.0,10.0,0.0,1.0,4.0,3.0,7.0,2.0,3.0,4.0,10,6.4
808,FLP,PVC,12.0,4.0,6.0,0.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,10,3.9
809,FLP,RIS,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,2.25
810,FLP,SDQ,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6,6.833333333333333
811,FLP,RID,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
812,FLP,unk,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0
813,FLP,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
814,FLP,RIH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3,1.3333333333333333
815,FLP,RIG,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
816,FLP,RMF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
817,FLP,SMB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
818,FLP,PVR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
819,FLP,RIM,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0
820,FLP,RIV,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
821,FLP,SMD,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
822,GLR,IL2,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,5.0,3.0,8,2.125
823,GLR,RIH,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,8,2.5
824,GLR,RIV,0.0,0.0,25.0,5.0,1.0,5.0,4.0,3.0,4.0,1.0,0.0,8,6.0
825,GLR,RMDV,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3,1.3333333333333333
826,GLR,RME,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,6,1.1666666666666667
827,GLR,SMB,0.0,0.0,0.0,2.0,3.0,3.0,1.0,4.0,5.0,0.0,0.0,6,3.0
828,GLR,RIA,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0
829,GLR,IL1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3,1.3333333333333333
830,GLR,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
831,GLR,URA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.3333333333333333
832,GLR,SIBD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
833,GLR,SMD,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
834,IL1,IL1,4.0,15.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,9,4.111111111111111
835,IL1,IL2,33.0,118.0,34.0,0.0,0.0,2.0,3.0,5.0,13.0,27.0,29.0,9,29.333333333333332
836,IL1,OLL,3.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,15.0,7,7.857142857142857
837,IL1,OLQ,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5,6.4
838,IL1,PVR,26.0,0.0,0.0,1.0,1.0,1.0,5.0,7.0,2.0,13.0,10.0,9,7.333333333333333
839,IL1,RIH,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4,1.5
840,IL1,RIP,70.0,68.0,99.0,7.0,15.0,12.0,13.0,12.0,10.0,12.0,12.0,11,30.0
841,IL1,RMD,25.0,28.0,21.0,4.0,7.0,8.0,9.0,7.0,10.0,17.0,14.0,11,13.636363636363637
842,IL1,RMDD,141.0,135.0,157.0,8.0,12.0,15.0,11.0,21.0,19.0,38.0,24.0,11,52.81818181818182
843,IL1,RMDV,92.0,99.0,89.0,9.0,14.0,13.0,8.0,15.0,21.0,34.0,30.0,11,38.54545454545455
844,IL1,RME,9.0,16.0,5.0,10.0,12.0,14.0,5.0,6.0,7.0,9.0,11.0,11,9.454545454545455
845,IL1,RMG,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4,1.25
846,IL1,RMH,4.0,6.0,20.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,7,5.857142857142857
847,IL1,URA,23.0,57.0,1.0,2.0,2.0,3.0,7.0,10.0,4.0,9.0,18.0,11,12.363636363636363
848,IL1,URB,7.0,18.0,0.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,10,5.5
849,IL1,URY,7.0,18.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,13.0,16.0,7,9.571428571428571
850,IL1,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
851,IL1,RIA,1.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,7,2.7142857142857144
852,IL1,RIG,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
853,IL1,URX,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.75
854,IL1,SAA,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
855,IL1,SIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
856,IL1,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
857,IL1,RMF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3,4.0
858,IL1,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
859,IL1,unk,276.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,286.0
860,IL1,RIB,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.0
861,IL1,SMB,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0
862,IL1,SMD,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0
863,IL2,OLL,8.0,6.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,9,3.111111111111111
864,IL2,OLQ,41.0,95.0,121.0,8.0,16.0,18.0,15.0,17.0,27.0,56.0,59.0,11,43.0
865,IL2,RIA,4.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,7.0,8,4.0
866,IL2,RIC,0.0,4.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,6,5.833333333333333
867,IL2,RIH,36.0,70.0,79.0,9.0,12.0,15.0,15.0,18.0,23.0,30.0,34.0,11,31.0
